OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,SHAPE_Length,SHAPE_Area
10305,1992,CA,NPS,KNP,0000000000000090,GRANT WES,,1992/09/23 00:00:00+00,1992/10/30 00:00:00+00,170,196.38937,2,,,6071.65298198208,1240382.56383984
10306,1992,CA,NPS,KNP,0000000000000094,SUWANEE R,,1992/10/04 00:00:00+00,1992/12/31 00:00:00+00,1104,1309.933,2,,,18940.4205294423,8239492.62953513
10308,1992,CA,NPS,KNP,0000000000000006,ASH MTN,,1992/04/28 00:00:00+00,1992/07/23 00:00:00+00,15,2.891706,2,,,1942.47833012565,18139.5613360253
10309,1993,CA,NPS,KNP,0000000000000076,PICNIC ES,,1993/11/07 00:00:00+00,1993/11/16 00:00:00+00,27,14.550466,2,,,2077.46228367003,91993.9298818823
10310,1993,CA,NPS,KNP,0000000000000074,HELIPORTR,,1993/11/08 00:00:00+00,1993/12/01 00:00:00+00,57,44.614971,2,,,3551.77502351032,282045.518169009
10311,1993,CA,NPS,KNP,0000000000000058,HOLEINWAL,,1993/09/01 00:00:00+00,1993/10/06 00:00:00+00,207,211.99696,2,,,13883.8039375374,1340155.57903574
10312,1993,CA,NPS,KNP,0000000000000050,NORTH LOO,,1993/08/25 00:00:00+00,1993/12/03 00:00:00+00,28,31.935072,2,,,2378.96024937521,201675.489491582
10313,1993,CA,NPS,KNP,0000000000000075,SWALE,,1993/10/13 00:00:00+00,1993/12/07 00:00:00+00,47,45.29171,2,,,2824.32083390345,285971.522414371
10314,1993,CA,NPS,KNP,0000000000000035,AMPHITEAT,,1993/08/04 00:00:00+00,1993/10/09 00:00:00+00,35,23.01416,2,,,2460.53346487952,144543.452985489
10316,1993,CA,NPS,KNP,0000000000000044,CLOISTER,,1993/08/18 00:00:00+00,1993/08/21 00:00:00+00,33,28.809155,2,,,1753.98372754395,181127.793301159
10317,2004,CA,CDF,HUU,RX-NORTH-042-HUU,FOX CAMP II UNIT E,,2004/10/06 00:00:00+00,2004/10/06 00:00:00+00,14,13.522409,2,,,1486.44091358587,94311.130011904
10318,2004,CA,CDF,HUU,RX-NORTH-042-HUU,FOX CAMP II UNIT F,,2004/10/06 00:00:00+00,2004/10/06 00:00:00+00,6,6.2356324,1,,,1070.09596372305,43459.7079680976
10319,2004,CA,CDF,HUU,RX-NORTH-042-HUU,FOX CAMP II UNIT C,,2004/10/05 00:00:00+00,2004/10/07 00:00:00+00,80,79.975189,3,,,4932.16128586412,557526.330363736
10320,2004,CA,CDF,HUU,RX-NORTH-042-HUU,FOX CAMP II UNIT B,,2004/10/07 00:00:00+00,2004/10/07 00:00:00+00,20,20.076818,2,,,1955.23509446926,139934.088644597
10321,2004,CA,CDF,NEU,00000RX2-039-NEU,LABADIE'S,,2004/10/05 00:00:00+00,2004/10/06 00:00:00+00,240,238.52283,3,,,6030.15918648498,1613265.48706292
10322,2004,CA,CDF,AEU,0000000000RX-053,AUBURN LAKE TR. FB,,,,47,46.061672,4,,,5698.67683873305,308419.733770938
10323,2004,CA,CDF,AEU,0000000000RX-053,AUBURN LAKE TR. FB,,,,93,93.53772,4,,,11763.9554591844,626121.092458482
10324,2004,CA,CDF,AEU,0000000000RX-062,OMO RANCH EXT.,,,,28,28.128819,4,,,3379.67207208836,186550.739442237
10325,1980,CA,NPS,YNP,000000000YNP-111, ,,,,0,2050.5078,,,,22582.8946103583,13295535.2388433
10326,1980,CA,NPS,YNP,000000000YNP-126, ,,,,0,281.76041,,,,10341.6393182122,1826710.39602967
10327,1980,CA,NPS,YNP,000000000YNP-109, ,,,,0,12.006352,,,,1955.93901632787,77799.8584503847
10328,1980,CA,NPS,YNP,000000000000YV03, ,,,,0,25.21784,,,,4067.22236203611,163377.948675975
10329,1980,CA,NPS,YNP,000000000000YV05, ,,,,0,37.060566,,,,2406.36622701695,240104.143001991
10330,1980,CA,NPS,YNP,000000000YNP-132, ,,,,0,12.970856,,,,1661.17376175088,84026.9371263833
10331,1980,CA,CDF,SLU,0000000000000000,VARIAN,,1980/09/07 00:00:00+00,,0,415.10245,,,,8140.46982163545,2520840.85895594
10332,1980,CA,NPS,RWP,0000000000000000,BLUFF ROAD C,,1980/10/06 00:00:00+00,,0,61.031952,,,,4139.15455573033,443648.019717125
10334,1980,CA,NPS,RWP,0000000000000000,BLUFF ROAD A,,1980/09/27 00:00:00+00,,0,3.1296718,,,,593.187429581681,22752.9243361451
10335,1980,CA,NPS,RWP,0000000000000000,BLUFF ROAD D,,1980/10/06 00:00:00+00,,0,5.6552691,,,,964.138834208053,41100.2374496271
10338,1981,CA,USF,CNF,0000000000000000,BARKER VALLEY,,,,0,165.69592,,,,10567.301623659,963508.342441506
10339,1981,CA,CDF,TGU,0000000000000000,RONEY,,1981/01/01 00:00:00+00,,0,1397.1012,,,,14364.8712909199,9640728.04286871
10340,1981,CA,CCO,LAC,0000000000000000,PRESCRIBED FIRE,,,,0,83.28981,,,,4756.4633395919,497968.082860512
10341,1981,CA,CCO,LAC,0000000000000000,PRESCRIBED FIRE,,,,0,53.219284,,,,5007.09350267103,317951.555603599
10342,1981,CA,CCO,LAC,0000000000000000,PRESCRIBED FIRE,,,,0,162.4619,,,,10085.8795979077,971035.391346015
10343,1981,CA,CDF,LNU,000000013-001-81,PALISADES VMP,,,,0,106.24268,,,,13008.8538387957,705810.543448146
10344,1989,CA,USF,TNF,0000000000000020, ,,,,0,25.927427,,,,2059.07351066884,175491.173145726
10345,1989,CA,USF,LNF,0000000000000059, ,,1989/09/14 00:00:00+00,,0,221.17744,,,,5825.58986209469,1567090.41449568
10346,1989,CA,CCO,LAC,0000000000000000,PRESCRIBED FIRE,,,,0,177.63994,,,,9711.41389573561,1062930.578479
10347,1989,CA,CCO,LAC,0000000000000000,PRESCRIBED FIRE,,,,0,531.33112,,,,17707.7708720867,3178137.04795548
10348,1989,CA,CDF,LMU,0000000000000000,BABCOCK VMP,,1989/10/05 00:00:00+00,,0,105.59173,,,,3544.47534988955,753373.895789432
10349,1989,CA,CDF,LMU,0000000000000000,BEATY VMP,,1989/10/12 00:00:00+00,,54,54.139252,4,,,2501.25385016126,390044.272018514
10350,1989,CA,CDF,LMU,000000000RX2-005,CLANTON VMP,,1989/07/19 00:00:00+00,,0,221.47188,,,,5196.07355119151,1580396.49969998
10351,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #1,,1989/12/27 00:00:00+00,,0,1.0327834,,,,314.573478584078,7223.02211644238
10352,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #2,,1989/12/27 00:00:00+00,,0,1.5710508,,,,386.687350705397,10987.8416624871
10354,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #4,,1989/12/27 00:00:00+00,,0,1.4114118,,,,379.247094452414,9871.84113844582
10355,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #5,,1989/12/27 00:00:00+00,,0,1.095706,,,,321.439340064763,7666.78137889494
10356,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #6,,1989/12/27 00:00:00+00,,0,2.0225141,,,,522.255421090342,14152.2705013808
10357,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #7,,1989/12/27 00:00:00+00,,0,1.3335559,,,,359.523299651085,9331.4304819312
10358,1989,CA,CDF,LMU,0000000000000000,PIUTE CREEK UNIT #8,,1989/12/27 00:00:00+00,,0,1.6876057,,,,419.290631961919,11808.8498216891
10359,1990,CA,CDF,SHU,000000000002-023,STRAWN,,1990/10/04 00:00:00+00,,0,286.27536,,,,5896.59105351854,2018039.41434277
10360,1990,CA,CDF,TGU,000000002-13-TGU,GIOVANETTI,,1990/01/01 00:00:00+00,,0,321.94489,,,,7046.51499205616,2230567.44518036
10361,1990,CA,CDF,TGU,000000002-14-TGU,SUNFLOWER,,1990/06/12 00:00:00+00,,0,275.10861,,,,14695.2756415094,1903269.27470808
10362,1990,CA,CDF,BTU,0000590500000000,COHASSET,1,1990/11/01 00:00:00+00,,0,1300.2751,3,1,1,48472.6127458645,8977428.60482888
10363,1990,CA,CDF,MMU,00000000RX-4-002,GUADALUPE,,1990/10/10 00:00:00+00,,0,755.98804,,,,8190.94643359726,4863461.8335765
10364,1990,CA,CDF,LMU,00000RX2-006-LMU,BEATY #1 VMP UNIT #1,,1990/07/25 00:00:00+00,,449,449.50238,4,,,8054.47785892775,3231222.9058737
10365,1990,CA,CDF,LMU,00000RX2-006-LMU,BEATY #1 VMP UNIT #2,,1990/09/26 00:00:00+00,,241,241.64905,4,,,6083.43083988482,1737082.81388002
10366,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0816023,,,,407.000187046774,13151.0636303428
10367,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0821848,,,,406.902968147494,13153.7859775229
10368,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.081708,,,,407.05970207657,13148.427753798
10369,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0817304,,,,406.902656997934,13146.6148640932
10370,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0821629,,,,406.825861857893,13149.2313215849
10371,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0814686,,,,406.945843807145,13144.321521112
10372,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.0808349,,,,406.883711029419,13139.8902661901
10373,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.081419,,,,406.855276696757,13138.737428418
10374,2003,CA,USF,SQF,0000000000039805,HL_BURTON,,2003/11/10 00:00:00+00,2004/03/10 00:00:00+00,2,2.080898,,,,406.621943966865,13134.8155525217
10375,2004,CA,USF,INF,0000000000051324,LONE PINE ADDITION,1,2004/04/28 00:00:00+00,2004/04/28 00:00:00+00,13,12.876951,,,,1750.72243075376,81004.2141461331
10376,2004,CA,USF,INF,0000000000051324,LONE PINE ADDITION,1,2004/03/31 00:00:00+00,2004/04/02 00:00:00+00,141,140.90048,,,,5384.37644231897,886295.474270993
10377,2004,CA,CCO,VNC,RX-SOUTH-037-VNC,SLOAN RX,,2004/02/05 00:00:00+00,2004/02/05 00:00:00+00,60,61.18074,1,,,2748.36676115935,364439.290576832
10378,2004,CA,CDF,MVU,000002004RX1-001,BELL VALLEY,,2004/06/26 00:00:00+00,2004/06/26 00:00:00+00,130,118.2664,3,,,3248.19959202215,676107.334168119
10379,2004,CA,NPS,KNP,0000000000000119,PAN PT PILES,,2004/10/25 00:00:00+00,2004/12/01 00:00:00+00,20,38.727329,4,,,6838.12892649773,244576.977469132
10380,2004,CA,NPS,KNP,0000000000000104,GRANT WEST,,2004/10/01 00:00:00+00,2004/10/31 00:00:00+00,10,70.108498,3,,,4975.47107166884,442739.581664168
10382,2004,CA,USF,MNF,0000000000025519,VALENTINE RIDGE,,2004/03/01 00:00:00+00,2004/03/28 00:00:00+00,14,14.043037,,,,2138.18931161941,97082.6524018085
10383,1919,CA,USF,SRF,0000000000200110,BIG SLIDE,,1919/07/30 00:00:00+00,,0,161.8224,,,,4537.600905528,1162900.59649675
10384,1922,CA,USF,SRF,0000000000400728, ,,1922/09/09 00:00:00+00,,0,597.47607,,,,7212.54930924393,4129150.65603016
10385,1923,CA,USF,SRF,0000000000301063, ,,1923/09/03 00:00:00+00,,0,14.936347,,,,1156.17747215452,106104.022452515
10386,1924,CA,USF,SRF,0000000000000108,HIGHWAY,,1924/08/01 00:00:00+00,,0,4.9784851,,,,676.95106866248,36374.5802390435
10387,1924,CA,USF,SRF,0000000000301078, ,,1924/09/27 00:00:00+00,,0,4.978755,,,,667.811586626527,35398.9069747146
10388,1924,CA,USF,SRF,0000000000301079, ,,1924/09/29 00:00:00+00,,0,9.9575891,,,,944.204545743531,70764.5002379006
10389,1924,CA,USF,SRF,0000000000400753, ,,1924/09/27 00:00:00+00,,0,8.9620543,,,,885.500092773528,62238.6723274895
10390,1985,CA,CDF,LNU,00000014-043/051, ,,,,0,66.258514,,,,3554.2372035859,442697.369614362
10391,1985,CA,CDF,LNU,0000013-010-1985,ANDERSON SPRINGS,,,,0,17.853825,,,,1423.49992373746,119027.138434162
10392,1985,CA,CDF,LNU,0000014-014-85-V,BLACK MOUNTAIN VMP,,,,0,328.46652,,,,6971.49715699932,2189071.30623478
10393,1985,CA,CDF,LNU,0000014-024-85-V,GEYSER PEAK #3,,,,0,362.92007,,,,10622.5838900983,2418932.32719248
10394,1985,CA,CDF,LNU,00000RX1-006-LNU,VAROZZA VMP,,,,0,81.248085,,,,5547.37205753121,537234.04804659
10395,1985,CA,CCO,MRN,0000000000000000,LIBERTY GULCH VMP,,,,0,95.176102,,,,4687.72711422053,620765.793077493
10396,1985,CA,CCO,MRN,0000000000000000,PINE MOUNTAIN VMP,,,,0,22.37627,,,,2069.22930355412,146014.099492229
10397,1985,CA,CCO,MRN,0000000000000000,PINE MOUNTAIN VMP,,,,0,11.518363,,,,1463.26867496404,75166.7177143034
10398,1985,CA,CCO,MRN,0000000000000000,PINE MOUNTAIN VMP,,,,0,12.442528,,,,1273.75804528537,81204.4388721344
10399,1992,CA,CDF,SCU,000000000RX1-021,MUSTANG PEAK,,,,0,2291.8933,,,,18769.1296002328,14643240.5010793
10400,1992,CA,CDF,SHU,00000002-032-SHU,MOSEMAN #2,,1992/07/19 00:00:00+00,,0,143.84946,,,,4071.93225611872,1009990.7642634
10401,1992,CA,CDF,SHU,00000002-037-SHU,MOSEMAN #3,,1992/07/21 00:00:00+00,,0,578.09985,,,,12475.509091072,4061509.85339933
10402,1992,CA,CDF,SHU,0000303500000292,CLOVER,,1992/06/20 00:00:00+00,,0,286.22562,,,,7576.04655248686,2003675.88699658
10403,1992,CA,CDF,TGU,0000000002-9-TGU,P G & E,,1992/01/01 00:00:00+00,,0,227.43698,,,,9219.28139208364,1588766.22264844
10404,1992,CA,CDF,LNU,0000013-011-92-V,WILDLAKE VMP,,,,0,69.323723,,,,4275.03871665358,460172.422652303
10405,1993,CA,CDF,TCU,00000004-012-TCU,FOLENDORF #3,,1993/09/22 00:00:00+00,,0,272.08716,,,,6161.28053549108,1786372.26949953
10406,1993,CA,CDF,TCU,00000004-013-TCU,TERRY,,1993/06/06 00:00:00+00,,0,295.44894,,,,9356.03565756152,1929642.3691238
10407,1993,CA,CDF,TCU,00000004-016-TCU,ROSASCO #7,,1993/06/29 00:00:00+00,,0,657.77521,,,,16977.4793212571,4268954.92901283
10408,1993,CA,CDF,SHU,000000000002-025,THATCHER VMP #2,,1993/03/16 00:00:00+00,,0,4833.167,,,,83831.8823929917,33782625.3032958
10409,1993,CA,CDF,MMU,00000RX-4-007-MM,HUNTER MOUNTAIN,,1993/10/25 00:00:00+00,,0,2433.1572,,,,19559.6066789567,15730111.0306727
10410,1993,CA,CDF,MMU,00000RX-4-006-MM,JUST VMP,,,,0,67.226158,,,,2738.3418209009,435270.613228672
10411,2001,CA,DOD,CRB,0000000000000016,UNIT #18,,2001/06/17 00:00:00+00,,0,579.32556,,,,9348.82527071042,3571514.17346098
10412,2001,CA,DOD,CRB,0000000000000017,UNIT #17,,2001/06/23 00:00:00+00,,0,404.53098,,,,8264.4365076451,2494416.57809408
10413,2001,CA,DOD,CRB,0000000000000009,UNIT #6,,2001/06/04 00:00:00+00,,0,885.33978,,,,9871.33854852172,5461942.31280952
10414,2001,CA,DOD,CRB,0000000000000022,UNIT #7,,2001/07/11 00:00:00+00,,0,385.79996,,,,7575.92413601848,2380845.3398841
10415,2001,CA,DOD,CRB,0000000000000023,UNIT #8A,,2001/07/11 00:00:00+00,,0,113.74178,,,,5223.98887392909,701960.954344602
10416,2001,CA,DOD,CRB,0000000000000005,UNIT #11,,2001/05/24 00:00:00+00,,0,441.3848,,,,7395.48342885083,2723537.79194698
10417,2001,CA,DOD,CRB,0000000000000021,UNIT #9,,2001/07/09 00:00:00+00,,0,659.31128,,,,10888.8529305382,4069461.42975832
10418,2001,CA,DOD,CRB,0000000000000001,UNIT #1,,2001/05/11 00:00:00+00,,0,783.39252,,,,10135.5273711794,4827495.8612968
10419,2001,CA,DOD,CRB,0000000000000013,UNIT #24,,2001/06/07 00:00:00+00,,0,372.186,,,,6825.60217913561,2291745.66868788
10420,2001,CA,DOD,CRB,0000000000000012,UNIT #23,,2001/06/07 00:00:00+00,,0,395.1608,,,,8496.5559104257,2434427.12868022
10421,2001,CA,DOD,CRB,0000000000000020,UNIT #21,,2001/06/28 00:00:00+00,,0,261.07855,,,,5220.26546079803,1608222.83574411
10422,2001,CA,DOD,CRB,0000000000000011,UNIT #20,,2001/06/06 00:00:00+00,,0,387.74759,,,,6925.66157697317,2389059.74992822
10423,2001,CA,DOD,CRB,0000000000000004,UNIT #19,,2001/05/19 00:00:00+00,,0,16.061213,,,,1314.35551207849,98952.4518394819
10424,2001,CA,DOD,CRB,0000000000000003,UNIT #19,,2001/05/17 00:00:00+00,,0,61.379665,,,,3841.99871556744,378170.113696135
10425,2001,CA,DOD,CRB,0000000000000010,UNIT #19,,2001/06/06 00:00:00+00,,0,160.15709,,,,6124.51290122728,986804.886525837
10426,2001,CA,DOD,CRB,0000000000000002,UNIT #2,,2001/05/17 00:00:00+00,,0,137.13374,,,,4349.12148721852,845215.279848665
10427,2001,CA,DOD,CRB,0000000000000014,UNIT #17,,2001/06/11 00:00:00+00,,0,39.237804,,,,3627.96301987435,241940.322475578
10428,2001,CA,DOD,CRB,0000000000000015,UNIT #,,2001/06/11 00:00:00+00,,0,4.3802481,,,,726.78568829084,27007.5434709975
10429,2001,CA,CDF,TCU,000000000044-037,HOGAN DAM VMP,,2001/10/17 00:00:00+00,,0,57.142273,,,,3243.59043561573,374608.807896724
10430,2001,CA,CCO,LAC,0000000000003050,NICHOLAS BURN,,2001/04/02 00:00:00+00,,0,20.516754,,,,1519.89588506857,121273.776675299
10431,2001,CA,CCO,LAC,0000000000003052,LA CANADA FLINTRIDGE BURN,,2001/05/07 00:00:00+00,,0,17.225542,,,,1664.31098219031,102238.329420808
10432,2002,CA,CDF,NEU,00000002-037-NEU,REEDER RANCH UNIT#2,,2002/12/06 00:00:00+00,2002/12/07 00:00:00+00,127,127.27688,3,,,3756.13669982987,861537.203780425
10433,2002,CA,CDF,NEU,00000002-036-NEU,UC FIELD STATION #130,,2002/06/09 00:00:00+00,2002/06/09 00:00:00+00,130,130.82356,4,,,4520.49311625901,883883.429476672
10434,2002,CA,CDF,SCU,00000RX1-003-SCU,GRANT_RANCH_VMP,,2002/11/06 00:00:00+00,,288.48,288.48929,,,,8738.40214628668,1849682.08052906
10435,2002,CA,CDF,SCU,00000RX1-002-SCU,BRUSH_MT._VMP,,2002/10/30 00:00:00+00,,321.01,321.01624,,,,8408.21136590403,2056957.46105116
10436,2002,CA,CDF,SCU,00000RX1-001-SCU,LOCARRNINI VMP,,2002/04/26 00:00:00+00,,845.28,845.28467,,,,11657.695737593,5407171.50514994
10437,2002,CA,CDF,SHU,0000RX-2-066-SHU,WILLIAMS RANCH VMP,,2002/03/28 00:00:00+00,2002/03/28 00:00:00+00,285,284.89264,1,,,11104.2425579895,1990583.20905744
10438,2002,CA,CDF,SLU,0000002RX3SLU033,DYKE-DAVID-TALLEY VMP,,2002/10/30 00:00:00+00,2002/10/31 00:00:00+00,1320,1312.368,3,,,13887.9822146854,7961150.21014772
10439,2002,CA,CDF,TCU,00000RX4-037-TCU,HOGAN DAM VMP,,2002/10/17 00:00:00+00,2002/10/17 00:00:00+00,224,212.73407,4,,,5965.90243745742,1394475.59378971
10440,1958,CA,CDF,MMU,0000000000012-58,MARSH FLAT COOP #2,,1958/08/09 00:00:00+00,,0,538.55365,,,,8720.88864883416,3489546.02515472
10441,1958,CA,CDF,MMU,000000000011MA58,MCDOUGAL,,1958/07/25 00:00:00+00,,0,1267.4824,,,,13414.1672781484,8084788.21057991
10442,1958,CA,CDF,MMU,000000000017MA58,MCDOUGAL,,1958/08/09 00:00:00+00,,0,957.83582,,,,10545.8473384522,6100473.0811169
10443,1958,CA,CDF,MMU,0000000000018-58,MCGREGOR,,1958/10/09 00:00:00+00,,0,314.80972,,,,5906.12397901846,2035482.0956096
10444,1958,CA,CDF,MMU,000000000001MA58,PREUSCHOFF,,1958/08/23 00:00:00+00,,0,1168.4127,,,,12890.1689096381,7447965.42896181
10445,1958,CA,CDF,MMU,000000000009MA58,REVIS,,1958/08/16 00:00:00+00,,0,2203.678,,,,16186.6036371587,14078385.6721465
10446,1958,CA,CDF,MMU,000000000003MA58,RYAN,,1958/07/26 00:00:00+00,,0,343.47644,,,,6362.60622347672,2189132.93115052
10447,1958,CA,CDF,MMU,000000000011MA58,SPILLANE,,1958/07/25 00:00:00+00,,0,1267.4824,,,,13414.1672781484,8084788.21057991
10448,1958,CA,CDF,MMU,000000000015MA58,USFS,,1958/08/30 00:00:00+00,,0,293.41812,,,,7017.93674169305,1875110.07499571
10449,1958,CA,CDF,MMU,000000000026MA58,WELLS,,1958/09/06 00:00:00+00,,0,544.23553,,,,8490.1385921589,3483011.16754439
10450,1959,CA,CDF,MMU,000000000005MA59,BOHNA,,1959/07/15 00:00:00+00,,0,102.48818,,,,3486.09949176433,655538.423416107
10451,1959,CA,CDF,MMU,000000000004MA59,MARTIN,,1959/07/25 00:00:00+00,,0,1306.3933,,,,15685.2211552341,8327744.41652027
10452,1959,CA,CDF,MMU,000000000001MA59,POPOUICH,,1959/07/05 00:00:00+00,,0,78.412926,,,,2814.80136052101,500254.885239643
10453,2006,CA,CDF,LNU,0000000000000000,CORRAL,1,2006/06/14 00:00:00+00,2006/06/14 00:00:00+00,155,132.19305,4,2,2,7214.7542726805,887209.77725588
10454,2006,CA,CDF,LNU,0000000000000000,CORRAL,1,2006/06/01 00:00:00+00,2006/06/01 00:00:00+00,30,22.179375,4,2,2,2503.08197049545,148799.486059203
10455,2006,CA,CDF,LNU,0000000000000000,ROADKILL MEADOW,1,2006/06/15 00:00:00+00,2006/06/15 00:00:00+00,75,79.646805,4,2,2,5079.98251919687,534189.309369225
10456,2006,CA,CDF,LNU,RX NORTH-058-LNU,GEYSERS VMP,1,2006/11/07 00:00:00+00,2006/11/07 00:00:00+00,150,147.70424,2,2,2,18008.3761993047,986159.253446187
10457,2006,CA,CDF,LNU,RX NORTH-061-LNU,GUENOC VMP,1,2006/12/06 00:00:00+00,2006/12/07 00:00:00+00,406,406.25854,2,3,3,23274.0356930248,2707957.46124551
10458,2006,CA,CDF,TCU,RX-CSR-044-TUO,CROOK RANCH VMP,1,2006/10/23 00:00:00+00,2006/10/23 00:00:00+00,33,32.933296,1,1,1,3532.41159109585,214250.43116878
10459,2006,CA,CDF,TCU,RX-CSR-044-TUO,CROOK RANCH VMP,1,2006/11/06 00:00:00+00,2006/11/06 00:00:00+00,23,23.47658,1,1,1,1614.47220324007,152694.962675267
10460,2006,CA,CDF,AEU,Rx-067,SHAKE/OMO VMP,1,2006/10/31 00:00:00+00,2006/10/31 00:00:00+00,10,8.3020134,4,3,2,1476.94940096635,54990.5784883918
10461,2006,CA,CDF,AEU,Rx-067,SHAKE/OMO VMP,1,2006/10/31 00:00:00+00,2006/10/31 00:00:00+00,48,47.605713,4,3,2,3715.60160653903,315038.51356431
10462,2005,CA,CDF,AEU,Rx-062,OMO RANCH EXT VMP,1,2005/12/31 00:00:00+00,2005/12/31 00:00:00+00,80,79.381294,3,3,2,6574.57150726391,526448.012957745
10463,2006,CA,CDF,AEU,Rx-072,CHANCE RANCH VMP,1,2006/06/09 00:00:00+00,2006/06/11 00:00:00+00,561,560.48938,4,2,2,8628.71768324352,3696719.36309546
10464,2006,CA,CDF,AEU,Rx-067,SHAKE/OMO VMP,1,2006/05/18 00:00:00+00,2006/05/18 00:00:00+00,46,45.554806,4,3,2,4712.82436478334,301781.968142524
10465,2006,CA,CDF,AEU,Rx-067,SHAKE/OMO VMP,1,2006/05/09 00:00:00+00,2006/05/09 00:00:00+00,18,17.868193,4,3,2,1568.57012821935,118354.002061779
10466,2006,CA,CDF,AEU,Rx-068,VAN VLECK RANCH VMP,1,2006/06/14 00:00:00+00,2006/06/14 00:00:00+00,57,56.598419,4,2,2,2682.49250206853,374128.951775107
10467,2006,CA,CDF,TGU,RX-NORTH-064-TGU,MANTON ROAD UNIT 111,1,2006/06/02 00:00:00+00,2006/06/02 00:00:00+00,671,642.08038,3,1,1,8172.56070520943,4475247.01498547
10468,2006,CA,CDF,TGU,RX-NORTH-064-TGU,PARKER UNIT,2,2006/06/15 00:00:00+00,2006/06/15 00:00:00+00,463,458.45822,3,1,1,9278.97450065738,3177607.47030379
10469,2006,CA,CDF,TGU,RX-NORTH-066-TGU,DYE CREEK UNITS,2,2006/06/20 00:00:00+00,2006/06/20 00:00:00+00,17,105.47123,2,1,1,16404.8024515854,730308.10803482
10470,2006,CA,CDF,TGU,RX-NORTH-066-TGU,NEARY UNIT,1,2006/06/08 00:00:00+00,2006/06/08 00:00:00+00,318,279.2403,3,1,1,10520.9140483491,1922406.2266583
10471,2006,CA,CDF,BEU,MASSA RI,MASSA RI,1,2006/10/25 00:00:00+00,2006/10/25 00:00:00+00,480,481.69061,3,1,2,8077.15313974354,3033873.18165188
10472,2006,CA,CDF,BEU,BENGARD RI,BENGARD RI,1,2006/09/27 00:00:00+00,2006/09/27 00:00:00+00,1135,1135.7346,3,1,2,13189.5120440737,7156240.94154182
10473,2006,CA,CDF,CZU,RX NORTH 030 CZU,CLOVERDALE VMP,1,2006/08/30 00:00:00+00,2006/08/31 00:00:00+00,163,163.80286,2,2,1,4723.16695886628,1046747.00915482
10474,2006,CA,CDF,HUU,Rx-North-048-HUU,JAY SMITH SOD BLOCK 3,1,2006/10/31 00:00:00+00,2006/10/31 00:00:00+00,14,14.048194,2,2,1,1436.14577340133,97732.1236186379
10475,2006,CA,CDF,HUU,Rx-North-048-HUU,JAY SMITH SOD BLOCK 4,1,2006/10/31 00:00:00+00,2006/10/31 00:00:00+00,18.3,11.833392,2,2,1,1572.83379761461,82319.0260716086
10476,2006,CA,CDF,HUU,Rx-North-048-HUU,CONNICK CREEK SOD,1,2006/11/01 00:00:00+00,2006/11/01 00:00:00+00,11.1,11.099339,1,1,1,1517.49623302285,76835.8731747858
